State,County,FIPS,DispenseRatePer100,Year
SD,Brookings County,46011,27.5,2019
SD,Brown County,46013,52.1,2019
SD,Brule County,46015,55.4,2019
SD,Buffalo County,46017,5.6,2019
SD,Butte County,46019,4.6,2019
SD,Campbell County,46021,2.5,2019
SD,Charles Mix County,46023,29,2019
SD,Clark County,46025,22.3,2019
SD,Clay County,46027,27.7,2019
SD,Codington County,46029,40.2,2019
SD,Corson County,46031,6.2,2019
SD,Custer County,46033,21.6,2019
SD,Davison County,46035,49.8,2019
SD,Day County,46037,4.3,2019
SD,Deuel County,46039,3.3,2019
SD,Dewey County,46041,3.5,2019
SD,Douglas County,46043,30.1,2019
SD,Edmunds County,46045,40.5,2019
SD,Fall River County,46047,49.4,2019
SD,Faulk County,46049,13.6,2019
SD,Grant County,46051,28.5,2019
SD,Gregory County,46053,62.4,2019
SD,Haakon County,46055,109.1,2019
SD,Hamlin County,46057,2.9,2019
SD,Hand County,46059,0.6,2019
SD,Hanson County,46061,0.6,2019
SD,Harding County,46063,1.4,2019
SD,Hughes County,46065,42.2,2019
SD,Hutchinson County,46067,53.2,2019
SD,Hyde County,46069,34.6,2019
SD,Jackson County,46071,8,2019
SD,Jerauld County,46073,120.4,2019
SD,Jones County,46075,35.9,2019
SD,Kingsbury County,46077,27.4,2019
SD,Lake County,46079,18.7,2019
SD,Lawrence County,46081,31.2,2019
SD,Lincoln County,46083,30.2,2019
SD,Lyman County,46085,6.4,2019
SD,McCook County,46087,19.1,2019
SD,McPherson County,46089,2.6,2019
SD,Marshall County,46091,16.2,2019
SD,Meade County,46093,9.3,2019
SD,Mellette County,46095,3.3,2019
SD,Miner County,46097,5.9,2019
SD,Minnehaha County,46099,61.1,2019
SD,Moody County,46101,12.4,2019
SD,Oglala Lakota County,46102,4.1,2019
SD,Pennington County,46103,55.3,2019
SD,Perkins County,46105,8.7,2019
SD,Potter County,46107,7.3,2019
SD,Roberts County,46109,26,2019
SD,Sanborn County,46111,2.8,2019
SD,Spink County,46115,9.2,2019
SD,Stanley County,46117,5.1,2019
SD,Sully County,46119,1.8,2019
SD,Todd County,46121,10.1,2019
SD,Tripp County,46123,54.1,2019
SD,Turner County,46125,12.5,2019
SD,Union County,46127,278.9,2019
SD,Walworth County,46129,30.7,2019
SD,Yankton County,46135,59.9,2019
TN,Anderson County,47001,71.3,2019
TN,Bedford County,47003,38.8,2019
TN,Benton County,47005,49.6,2019
TN,Bledsoe County,47007,58,2019
TN,Blount County,47009,43.9,2019
TN,Bradley County,47011,97,2019
TN,Campbell County,47013,44.2,2019
TN,Cannon County,47015,23.2,2019
TN,Carroll County,47017,129.2,2019
TN,Carter County,47019,34.3,2019
TN,Cheatham County,47021,36.2,2019
TN,Chester County,47023,54.2,2019
TN,Claiborne County,47025,102.7,2019
TN,Clay County,47027,36.9,2019
TN,Cocke County,47029,67.6,2019
TN,Coffee County,47031,150.2,2019
TN,Crockett County,47033,19.4,2019
TN,Cumberland County,47035,59.5,2019
TN,Davidson County,47037,92.1,2019
TN,Decatur County,47039,57,2019
TN,DeKalb County,47041,55.5,2019
TN,Dickson County,47043,83.5,2019
TN,Dyer County,47045,84.2,2019
TN,Fayette County,47047,34.3,2019
TN,Fentress County,47049,41.2,2019
TN,Franklin County,47051,64.1,2019
TN,Gibson County,47053,69.1,2019
TN,Giles County,47055,39.7,2019
TN,Grainger County,47057,12.6,2019
TN,Greene County,47059,59.6,2019
TN,Grundy County,47061,22.9,2019
TN,Hamblen County,47063,118.4,2019
TN,Hamilton County,47065,108.6,2019
TN,Hancock County,47067,79.2,2019
TN,Hardeman County,47069,41.4,2019
TN,Hardin County,47071,108.7,2019
TN,Hawkins County,47073,33,2019
TN,Haywood County,47075,25.1,2019
TN,Henderson County,47077,52,2019
TN,Henry County,47079,72.8,2019
TN,Hickman County,47081,19.9,2019
TN,Houston County,47083,37.5,2019
TN,Humphreys County,47085,27.1,2019
TN,Jackson County,47087,9.8,2019
TN,Jefferson County,47089,63.4,2019
TN,Johnson County,47091,38,2019
TN,Knox County,47093,113.2,2019
TN,Lake County,47095,10.4,2019
TN,Lauderdale County,47097,63.5,2019
TN,Lawrence County,47099,57.1,2019
TN,Lewis County,47101,34.8,2019
TN,Lincoln County,47103,29,2019
TN,Loudon County,47105,23.8,2019
TN,McMinn County,47107,70.2,2019
TN,McNairy County,47109,77.7,2019
TN,Macon County,47111,19.4,2019
TN,Madison County,47113,149.4,2019
TN,Marion County,47115,27.5,2019
TN,Marshall County,47117,57.4,2019
TN,Maury County,47119,110.2,2019
TN,Meigs County,47121,25.3,2019
TN,Monroe County,47123,59.2,2019
TN,Montgomery County,47125,46.1,2019
TN,Moore County,47127,8,2019
TN,Morgan County,47129,35.7,2019
TN,Obion County,47131,91.2,2019
TN,Overton County,47133,70.6,2019
TN,Perry County,47135,100.6,2019
TN,Pickett County,47137,25.9,2019
TN,Polk County,47139,29.3,2019
TN,Putnam County,47141,95.2,2019
TN,Rhea County,47143,41.8,2019
TN,Roane County,47145,57.2,2019
TN,Robertson County,47147,42.6,2019
TN,Rutherford County,47149,54.3,2019
TN,Scott County,47151,88.4,2019
TN,Sequatchie County,47153,31.5,2019
TN,Sevier County,47155,61.7,2019
TN,Shelby County,47157,65.3,2019
TN,Smith County,47159,94.2,2019
TN,Stewart County,47161,15.6,2019
TN,Sullivan County,47163,143.4,2019
TN,Sumner County,47165,58.5,2019
TN,Tipton County,47167,45.2,2019
TN,Trousdale County,47169,31.1,2019
TN,Unicoi County,47171,62.5,2019
TN,Union County,47173,14.7,2019
TN,Van Buren County,47175,7,2019
TN,Warren County,47177,56.7,2019
TN,Washington County,47179,136.5,2019
TN,Wayne County,47181,72.5,2019
TN,Weakley County,47183,89.3,2019
TN,White County,47185,28.3,2019
TN,Williamson County,47187,57.9,2019
TN,Wilson County,47189,58.9,2019
TX,Anderson County,48001,39.4,2019
TX,Andrews County,48003,19.5,2019
TX,Angelina County,48005,64,2019
TX,Aransas County,48007,21.4,2019
TX,Archer County,48009,0.6,2019
TX,Armstrong County,48011,8.5,2019
TX,Atascosa County,48013,22.6,2019
TX,Austin County,48015,26.2,2019
TX,Bailey County,48017,26.3,2019
TX,Bandera County,48019,10.1,2019
TX,Bastrop County,48021,15.5,2019
TX,Baylor County,48023,36.8,2019
TX,Bee County,48025,19.4,2019
TX,Bell County,48027,58.7,2019
TX,Bexar County,48029,48.6,2019
TX,Blanco County,48031,7.4,2019
TX,Borden County,48033,1.3,2019
TX,Bosque County,48035,11.4,2019
TX,Bowie County,48037,115.1,2019
TX,Brazoria County,48039,28.8,2019
TX,Brazos County,48041,44.3,2019
TX,Brewster County,48043,23.3,2019
TX,Briscoe County,48045,0.3,2019
TX,Brooks County,48047,16.3,2019
TX,Brown County,48049,65.8,2019
TX,Burleson County,48051,18.9,2019
TX,Burnet County,48053,19.1,2019
TX,Caldwell County,48055,8.4,2019
TX,Calhoun County,48057,34,2019
TX,Callahan County,48059,10.3,2019
TX,Cameron County,48061,23.4,2019
TX,Camp County,48063,38.6,2019
TX,Carson County,48065,1.4,2019
TX,Cass County,48067,49.3,2019
TX,Castro County,48069,18.5,2019
TX,Chambers County,48071,10.5,2019
TX,Cherokee County,48073,31.1,2019
TX,Childress County,48075,70.7,2019
TX,Clay County,48077,20.3,2019
TX,Cochran County,48079,33.9,2019
TX,Coleman County,48083,20.8,2019
TX,Collin County,48085,31.1,2019
TX,Collingsworth County,48087,8.7,2019
TX,Colorado County,48089,23.8,2019
TX,Comal County,48091,37.1,2019
TX,Comanche County,48093,51,2019
TX,Concho County,48095,10.3,2019
TX,Cooke County,48097,33.8,2019
TX,Coryell County,48099,16.7,2019
TX,Crane County,48103,20.4,2019
TX,Crockett County,48105,28.9,2019
TX,Crosby County,48107,19.5,2019
TX,Culberson County,48109,86.7,2019
TX,Dallam County,48111,26.9,2019
TX,Dallas County,48113,50.8,2019
TX,Dawson County,48115,12,2019
TX,Deaf Smith County,48117,6.4,2019
TX,Delta County,48119,22.4,2019
TX,Denton County,48121,33.7,2019
TX,DeWitt County,48123,36.7,2019
TX,Dickens County,48125,0.1,2019
TX,Dimmit County,48127,13.1,2019
TX,Donley County,48129,0.6,2019
TX,Duval County,48131,2.7,2019
TX,Eastland County,48133,14.6,2019
TX,Ector County,48135,52.9,2019
TX,Edwards County,48137,3.3,2019
TX,Ellis County,48139,32,2019
TX,El Paso County,48141,30.9,2019
TX,Erath County,48143,36.5,2019
TX,Falls County,48145,28.3,2019
TX,Fannin County,48147,19.6,2019
TX,Fayette County,48149,65.1,2019
TX,Fisher County,48151,3.1,2019
TX,Floyd County,48153,27,2019
TX,Foard County,48155,55.9,2019
TX,Fort Bend County,48157,21.5,2019
TX,Franklin County,48159,28.8,2019
TX,Freestone County,48161,18,2019
TX,Frio County,48163,7.9,2019
TX,Gaines County,48165,24.5,2019
TX,Galveston County,48167,45.9,2019
TX,Garza County,48169,4,2019
TX,Gillespie County,48171,49.9,2019
TX,Goliad County,48175,5.3,2019
TX,Gonzales County,48177,17,2019
TX,Gray County,48179,77.2,2019
TX,Grayson County,48181,72.1,2019
TX,Gregg County,48183,114.5,2019
TX,Grimes County,48185,10.1,2019
TX,Guadalupe County,48187,20.6,2019
TX,Hale County,48189,34.9,2019
TX,Hall County,48191,13.9,2019
TX,Hamilton County,48193,46.9,2019
TX,Hansford County,48195,8.4,2019
TX,Hardeman County,48197,47.3,2019
TX,Hardin County,48199,21.2,2019
TX,Harris County,48201,42.5,2019
TX,Harrison County,48203,40.7,2019
TX,Haskell County,48207,7.2,2019
TX,Hays County,48209,26.1,2019
TX,Hemphill County,48211,2.6,2019
TX,Henderson County,48213,35.2,2019
TX,Hidalgo County,48215,20.1,2019
TX,Hill County,48217,36.2,2019
TX,Hockley County,48219,34.6,2019
TX,Hood County,48221,56.8,2019
TX,Hopkins County,48223,44.7,2019
TX,Houston County,48225,13.7,2019
TX,Howard County,48227,22.8,2019
TX,Hunt County,48231,32.9,2019
TX,Hutchinson County,48233,32.4,2019
TX,Jack County,48237,12.3,2019
TX,Jackson County,48239,18.2,2019
TX,Jasper County,48241,28.3,2019
TX,Jeff Davis County,48243,43.3,2019
TX,Jefferson County,48245,78.7,2019
TX,Jim Hogg County,48247,0,2019
TX,Jim Wells County,48249,44,2019
TX,Johnson County,48251,40.5,2019
TX,Jones County,48253,10.9,2019
TX,Karnes County,48255,24.1,2019
TX,Kaufman County,48257,24.3,2019
TX,Kendall County,48259,28.8,2019
TX,Kerr County,48265,43.2,2019
TX,Kimble County,48267,24.4,2019
TX,Kinney County,48271,1.2,2019
TX,Kleberg County,48273,26.2,2019
TX,Knox County,48275,33.7,2019
TX,Lamar County,48277,63.6,2019
TX,Lamb County,48279,16.2,2019
TX,Lampasas County,48281,19.9,2019
TX,La Salle County,48283,12.5,2019
TX,Lavaca County,48285,12.7,2019
TX,Lee County,48287,11.4,2019
TX,Leon County,48289,6.2,2019
TX,Liberty County,48291,32.8,2019
TX,Limestone County,48293,36.2,2019
TX,Lipscomb County,48295,0.1,2019
TX,Live Oak County,48297,3.3,2019
TX,Llano County,48299,25.2,2019
TX,Lubbock County,48303,95,2019
TX,Lynn County,48305,10.6,2019
TX,McCulloch County,48307,20.3,2019
TX,McLennan County,48309,51,2019
TX,Madison County,48313,21.6,2019
TX,Marion County,48315,8.8,2019
TX,Martin County,48317,22,2019
TX,Mason County,48319,0.4,2019
TX,Matagorda County,48321,35.8,2019
TX,Maverick County,48323,10.5,2019
TX,Medina County,48325,20.1,2019
TX,Menard County,48327,1.6,2019
TX,Midland County,48329,29.8,2019
TX,Milam County,48331,21.8,2019
TX,Mills County,48333,7.1,2019
TX,Mitchell County,48335,51.9,2019
TX,Montague County,48337,37.2,2019
TX,Montgomery County,48339,46.2,2019
TX,Moore County,48341,36.5,2019
TX,Morris County,48343,12.4,2019
TX,Nacogdoches County,48347,60.6,2019
TX,Navarro County,48349,26.6,2019
TX,Newton County,48351,8.4,2019
TX,Nolan County,48353,27.9,2019
TX,Nueces County,48355,76.8,2019
TX,Ochiltree County,48357,23,2019
TX,Orange County,48361,52.8,2019
TX,Palo Pinto County,48363,30.5,2019
TX,Panola County,48365,26.6,2019
TX,Parker County,48367,34.3,2019
TX,Parmer County,48369,20.4,2019
TX,Pecos County,48371,20.6,2019
TX,Polk County,48373,31.1,2019
TX,Potter County,48375,105.3,2019
TX,Presidio County,48377,7.5,2019
TX,Rains County,48379,1.4,2019
TX,Randall County,48381,31.4,2019
TX,Reagan County,48383,2.7,2019
TX,Real County,48385,1.5,2019
TX,Red River County,48387,74.1,2019
TX,Reeves County,48389,34.8,2019
TX,Refugio County,48391,11.2,2019
TX,Robertson County,48395,7.8,2019
TX,Rockwall County,48397,50.2,2019
TX,Runnels County,48399,29.1,2019
TX,Rusk County,48401,18.7,2019
TX,Sabine County,48403,23.1,2019
TX,San Augustine County,48405,35.2,2019
TX,San Jacinto County,48407,1.2,2019
TX,San Patricio County,48409,34.2,2019
TX,San Saba County,48411,6.5,2019
TX,Schleicher County,48413,18.9,2019
TX,Scurry County,48415,17.1,2019
TX,Shackelford County,48417,2.8,2019
TX,Shelby County,48419,18.2,2019
TX,Sherman County,48421,0.6,2019
TX,Smith County,48423,103.7,2019
TX,Somervell County,48425,46.9,2019
TX,Starr County,48427,26.7,2019
TX,Stephens County,48429,22.5,2019
TX,Sterling County,48431,4,2019
TX,Stonewall County,48433,1.9,2019
TX,Sutton County,48435,16.6,2019
TX,Swisher County,48437,7.6,2019
TX,Tarrant County,48439,50.5,2019
TX,Taylor County,48441,90.6,2019
TX,Terrell County,48443,81.1,2019
TX,Terry County,48445,17.8,2019
TX,Throckmorton County,48447,23.4,2019
TX,Titus County,48449,46.4,2019
TX,Tom Green County,48451,53.6,2019
TX,Travis County,48453,44.1,2019
TX,Trinity County,48455,18.5,2019
TX,Tyler County,48457,9.5,2019
TX,Upshur County,48459,11.9,2019
TX,Upton County,48461,6.3,2019
TX,Uvalde County,48463,27.5,2019
TX,Val Verde County,48465,23.3,2019
TX,Van Zandt County,48467,24.4,2019
TX,Victoria County,48469,70.6,2019
TX,Walker County,48471,27,2019
TX,Waller County,48473,4.3,2019
TX,Ward County,48475,31.6,2019
TX,Washington County,48477,29.3,2019
TX,Webb County,48479,18.8,2019
TX,Wharton County,48481,34.5,2019
TX,Wheeler County,48483,9.1,2019
TX,Wichita County,48485,83.7,2019
TX,Wilbarger County,48487,50.7,2019
TX,Willacy County,48489,19.8,2019
TX,Williamson County,48491,32.3,2019
TX,Wilson County,48493,16.2,2019
TX,Winkler County,48495,10.1,2019
TX,Wise County,48497,39.4,2019
TX,Wood County,48499,33.8,2019
TX,Yoakum County,48501,15.1,2019
TX,Young County,48503,43.9,2019
TX,Zapata County,48505,3.8,2019
TX,Zavala County,48507,1.7,2019
UT,Beaver County,49001,77.2,2019
UT,Box Elder County,49003,31.9,2019
UT,Cache County,49005,37,2019
UT,Carbon County,49007,137.8,2019
UT,Daggett County,49009,1.5,2019
UT,Davis County,49011,46.8,2019
UT,Duchesne County,49013,48.4,2019
UT,Emery County,49015,32.4,2019
UT,Garfield County,49017,57.6,2019
UT,Grand County,49019,57,2019
UT,Iron County,49021,53.1,2019
UT,Juab County,49023,42.8,2019
UT,Kane County,49025,56.7,2019
UT,Millard County,49027,32.6,2019
UT,Morgan County,49029,32.3,2019
UT,Rich County,49033,10.3,2019
UT,Salt Lake County,49035,58.4,2019
UT,San Juan County,49037,17.2,2019
UT,Sanpete County,49039,43.8,2019
UT,Sevier County,49041,77,2019
UT,Summit County,49043,53.9,2019
UT,Tooele County,49045,24.6,2019
UT,Uintah County,49047,36.2,2019
UT,Utah County,49049,41.3,2019
UT,Wasatch County,49051,21.7,2019
UT,Washington County,49053,71.9,2019
UT,Wayne County,49055,26.9,2019
UT,Weber County,49057,58.4,2019
VT,Addison County,50001,24.4,2019
VT,Bennington County,50003,43.6,2019
VT,Caledonia County,50005,31.8,2019
VT,Chittenden County,50007,42.5,2019
VT,Essex County,50009,42.4,2019
VT,Franklin County,50011,37.2,2019
VT,Grand Isle County,50013,12.9,2019
VT,Lamoille County,50015,36.9,2019
VT,Orange County,50017,23.3,2019
VT,Orleans County,50019,39.9,2019
VT,Rutland County,50021,44.4,2019
VT,Washington County,50023,35.9,2019
VT,Windham County,50025,39.4,2019
VT,Windsor County,50027,26.2,2019
VA,Accomack County,51001,19.4,2019
VA,Albemarle County,51003,46.3,2019
VA,Alleghany County,51005,62.6,2019
VA,Amelia County,51007,2.7,2019
VA,Amherst County,51009,30.3,2019
VA,Appomattox County,51011,40.5,2019
VA,Arlington County,51013,35.1,2019
VA,Augusta County,51015,45,2019
VA,Bath County,51017,15.8,2019
VA,Bedford County,51019,18.1,2019
VA,Bland County,51021,90.8,2019
VA,Botetourt County,51023,12.2,2019
VA,Brunswick County,51025,6.2,2019
VA,Buchanan County,51027,66.7,2019
VA,Buckingham County,51029,6.5,2019
VA,Campbell County,51031,6.4,2019
VA,Caroline County,51033,4.4,2019
VA,Carroll County,51035,48,2019
VA,Charles City County,51036,12.2,2019
VA,Charlotte County,51037,25.2,2019
VA,Chesterfield County,51041,38.5,2019
VA,Clarke County,51043,19.4,2019
VA,Craig County,51045,4.5,2019
VA,Culpeper County,51047,19.7,2019
VA,Cumberland County,51049,0.1,2019
VA,Dickenson County,51051,97.9,2019
VA,Dinwiddie County,51053,1.3,2019
VA,Essex County,51057,78.9,2019
VA,Fairfax County,51059,27.7,2019
VA,Fauquier County,51061,34.7,2019
VA,Floyd County,51063,7.8,2019
VA,Fluvanna County,51065,7.3,2019
VA,Franklin County,51067,16.6,2019
VA,Frederick County,51069,4.2,2019
VA,Giles County,51071,31.6,2019
VA,Gloucester County,51073,33.9,2019
VA,Goochland County,51075,9,2019
VA,Grayson County,51077,10.5,2019
VA,Greene County,51079,16,2019
VA,Greensville County,51081,1.5,2019
VA,Halifax County,51083,24.5,2019
VA,Hanover County,51085,50.1,2019
VA,Henrico County,51087,51.3,2019
VA,Henry County,51089,6.4,2019
VA,Highland County,51091,0.7,2019
VA,Isle of Wight County,51093,13.5,2019
VA,James City County,51095,41.9,2019
VA,King and Queen County,51097,2.2,2019
VA,King George County,51099,4.4,2019
VA,King William County,51101,7.8,2019
VA,Lancaster County,51103,43.8,2019
VA,Lee County,51105,64.4,2019
VA,Loudoun County,51107,17.4,2019
VA,Louisa County,51109,9.9,2019
VA,Lunenburg County,51111,6.8,2019
VA,Madison County,51113,4.7,2019
VA,Mathews County,51115,3.1,2019
VA,Mecklenburg County,51117,48,2019
VA,Middlesex County,51119,8.5,2019
VA,Montgomery County,51121,56.2,2019
VA,Nelson County,51125,19.6,2019
VA,New Kent County,51127,16.5,2019
VA,Northampton County,51131,74,2019
VA,Northumberland County,51133,8,2019
VA,Nottoway County,51135,34.8,2019
VA,Orange County,51137,19.3,2019
VA,Page County,51139,40.6,2019
VA,Patrick County,51141,43.5,2019
VA,Pittsylvania County,51143,7.1,2019
VA,Powhatan County,51145,15.8,2019
VA,Prince Edward County,51147,26.4,2019
VA,Prince George County,51149,9.3,2019
VA,Prince William County,51153,17.3,2019
VA,Pulaski County,51155,45.4,2019
VA,Rappahannock County,51157,10.8,2019
VA,Richmond County,51159,5,2019
VA,Roanoke County,51161,86.3,2019
VA,Rockbridge County,51163,17.5,2019
VA,Rockingham County,51165,7.4,2019
VA,Russell County,51167,57.2,2019
VA,Scott County,51169,169.4,2019
VA,Shenandoah County,51171,22.3,2019
VA,Smyth County,51173,41.4,2019
VA,Southampton County,51175,2.2,2019
VA,Spotsylvania County,51177,30.7,2019
VA,Stafford County,51179,18.5,2019
VA,Surry County,51181,1.2,2019
VA,Sussex County,51183,6,2019
VA,Tazewell County,51185,78.9,2019
VA,Warren County,51187,21.1,2019
VA,Washington County,51191,57.6,2019
VA,Westmoreland County,51193,4,2019
VA,Wise County,51195,62.9,2019
VA,Wythe County,51197,42.2,2019
VA,York County,51199,21.7,2019
VA,Alexandria city,51510,20.2,2019
VA,Bristol city,51520,30,2019
VA,Buena Vista city,51530,27.4,2019
VA,Charlottesville city,51540,163.1,2019
VA,Chesapeake city,51550,40.7,2019
VA,Colonial Heights city,51570,82.6,2019
VA,Covington city,51580,54,2019
VA,Danville city,51590,80.4,2019
VA,Emporia city,51595,125.1,2019
VA,Fairfax city,51600,66.9,2019
VA,Falls Church city,51610,29.2,2019
VA,Franklin city,51620,72.2,2019
VA,Fredericksburg city,51630,233,2019
VA,Galax city,51640,161.1,2019
VA,Hampton city,51650,32.3,2019
VA,Harrisonburg city,51660,89.7,2019
VA,Hopewell city,51670,57.2,2019
VA,Lexington city,51678,116.7,2019
VA,Lynchburg city,51680,104.6,2019
VA,Manassas city,51683,84.4,2019
VA,Martinsville city,51690,374.5,2019
VA,Newport News city,51700,61.1,2019
VA,Norfolk city,51710,71.9,2019
VA,Norton city,51720,567.9,2019
VA,Petersburg city,51730,60.2,2019
VA,Poquoson city,51735,5.7,2019
VA,Portsmouth city,51740,59.5,2019
VA,Radford city,51750,44,2019
VA,Richmond city,51760,58.7,2019
VA,Roanoke city,51770,84.6,2019
VA,Salem city,51775,387.3,2019
VA,Staunton city,51790,54.4,2019
VA,Suffolk city,51800,45.9,2019
VA,Virginia Beach city,51810,44.1,2019
VA,Waynesboro city,51820,49.3,2019
VA,Williamsburg city,51830,0,2019
VA,Winchester city,51840,226.6,2019
WA,Adams County,53001,17.1,2019
WA,Asotin County,53003,51.3,2019
WA,Benton County,53005,76.6,2019
WA,Chelan County,53007,64.4,2019
WA,Clallam County,53009,51.1,2019
WA,Clark County,53011,41.2,2019
WA,Columbia County,53013,88.9,2019
WA,Cowlitz County,53015,40.8,2019
WA,Douglas County,53017,19.8,2019
WA,Ferry County,53019,31.6,2019
WA,Franklin County,53021,18.4,2019
WA,Garfield County,53023,98.6,2019
WA,Grant County,53025,36.5,2019
WA,Grays Harbor County,53027,51.5,2019
WA,Island County,53029,20.9,2019
WA,Jefferson County,53031,50.1,2019
WA,King County,53033,39.5,2019
WA,Kitsap County,53035,37.4,2019
WA,Kittitas County,53037,22.9,2019
WA,Klickitat County,53039,32.4,2019
WA,Lewis County,53041,40.1,2019
WA,Lincoln County,53043,69,2019
WA,Mason County,53045,20,2019
WA,Okanogan County,53047,44.9,2019
WA,Pacific County,53049,18.5,2019
WA,Pend Oreille County,53051,85.2,2019
